clip_name,recorder,conf_bin,model_confidence,birdnet_confidence,human_activity_score,audio_file,spectrogram_file,category,notes
Audio_Moth_5_20250319_194235.wav,Audio_Moth_5,mid,0.6545091271400452,0.0,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250319_194235.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250319_194235.png,faint-bird,
Audio_Moth_5_20250319_051800.wav,Audio_Moth_5,mid,0.6444516181945801,0.25775427,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250319_051800.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250319_051800.png,faint-bird,
Audio_Moth_5_20250320_214724.wav,Audio_Moth_5,mid,0.6350900530815125,0.0,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250320_214724.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250320_214724.png,faint-bird,
Audio_Moth_5_20250319_200738.wav,Audio_Moth_5,mid,0.5609299540519714,0.0,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250319_200738.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250319_200738.png,faint-bird,
Audio_Moth_5_20250320_041508.wav,Audio_Moth_5,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250320_041508.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250320_041508.png,faint-bird,
Audio_Moth_5_20250320_033917.wav,Audio_Moth_5,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250320_033917.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250320_033917.png,faint-bird,
Audio_Moth_5_20250319_154205.wav,Audio_Moth_5,mid,0.5446919798851013,0.0,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250319_154205.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250319_154205.png,faint-bird,
Audio_Moth_5_20250318_162955.wav,Audio_Moth_5,mid,0.5360638499259949,0.0,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250318_162955.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250318_162955.png,faint-bird,
Audio_Moth_5_20250319_034430.wav,Audio_Moth_5,mid,0.5151954293251038,0.26504272,0.0,audio/Audio_Moth_5_mid_Audio_Moth_5_20250319_034430.wav,spectrograms/Audio_Moth_5_mid_Audio_Moth_5_20250319_034430.png,faint-bird,
Audio_Moth_6_20250320_195638.wav,Audio_Moth_6,mid,0.7978430986404419,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250320_195638.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250320_195638.png,insects,
Audio_Moth_6_20250319_043532.wav,Audio_Moth_6,mid,0.7875148057937622,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250319_043532.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250319_043532.png,faint-bird,
Audio_Moth_6_20250317_182808.wav,Audio_Moth_6,mid,0.6780787706375122,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250317_182808.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250317_182808.png,rain,
Audio_Moth_6_20250318_204929.wav,Audio_Moth_6,mid,0.6420099139213562,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250318_204929.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250318_204929.png,insects,
Audio_Moth_6_20250320_223356.wav,Audio_Moth_6,mid,0.6054175496101379,0.0,0.0,audio/Audio_Moth_6_mid_Audio_Moth_6_20250320_223356.wav,spectrograms/Audio_Moth_6_mid_Audio_Moth_6_20250320_223356.png,insects,
